FID,lamp_post_info_id,parent_id,department_id,responsible_id,lamp_status_id,lamp_survey_id,lamp_post_type_id,lamp_cover_type_id,single_tag_lamp_type_id,lamp_post_code,geom,color_code,longitude,latitude,iot_control_id,lux,lamp_survey_name,district_name,lamp_post_type_name
bma_streetlight.fid-122492c5_19f42063c6e_-314a,566081,566081,2,33,1,1,2,1,10,lamp-ID-8753ad1f-468c-4980-9642-4251131c7c55,POINT (13.729190345654844 100.54156146414668),#ABABAB,100.5416,13.7292,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3149,435259,435259,2,33,1,1,2,1,10,lamp-ID-06ff86f9-fbac-4605-a4f7-5c8f2aedefd6,POINT (13.729824940531149 100.54096031510949),#ABABAB,100.541,13.7298,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3148,528998,528998,2,33,1,1,2,1,10,lamp-ID-dbfedcce-1c65-4c53-b149-a8079872688a,POINT (13.730411068179363 100.54131342532321),#ABABAB,100.5413,13.7304,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3147,775259,775259,1,3,1,2,4,1,3,lamp-ID-fc599fae-a941-4fbd-af3b-3d7590309715,POINT (13.74332841 100.539919),#9D5A9B,100.5399,13.7433,2,37.06,มี,ปทุมวัน,เสาปะติมากรรม
bma_streetlight.fid-122492c5_19f42063c6e_-3146,421403,421403,1,3,1,1,2,1,10,lamp-ID-efe539f5-7396-4f96-82b6-d1c1de1e4c86,POINT (13.734802194740316 100.52399987871055),#ABABAB,100.524,13.7348,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3145,912186,703490,1,3,1,2,2,1,3,lamp-ID-e3cb7892-8470-4ca3-bd87-071f6372cdb2,POINT (13.743431 100.517831),#9D5A9B,100.5178,13.7434,1,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3144,432050,432050,2,33,1,1,2,1,10,lamp-ID-6b92c71d-b73c-4d70-9d1d-fd7ce26bfabf,POINT (13.730550731027686 100.54025073318168),#ABABAB,100.5403,13.7306,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3143,860775,555558,2,33,1,2,1,1,3,lamp-ID-dd5001d2-e94d-4198-8583-868f5bd8e5e8,POINT (13.73067 100.547138),#9D5A9B,100.5471,13.7307,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3142,815067,640203,1,3,2,2,1,1,3,lamp-ID-4eac59f3-f274-4898-9c44-ae2183eaf635,POINT (13.745999 100.544287),#9D5A9B,100.5443,13.746,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3141,895188,773035,1,3,1,2,2,1,3,lamp-ID-2e36f8af-fa8b-49cd-b533-54fac5125f60,POINT (13.730864 100.533754),#9D5A9B,100.5338,13.7309,1,16,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3140,895295,512184,1,3,2,2,2,1,3,lamp-ID-6ce5fa2d-31db-41d0-b795-b032b3b70df9,POINT (13.732165 100.530257),#9D5A9B,100.5303,13.7322,1,29,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-313f,604733,604733,2,33,1,1,2,1,10,lamp-ID-b8a473bd-1ddb-46d1-9f91-3407dcb056e4,POINT (13.73273493225996 100.54273730787779),#ABABAB,100.5427,13.7327,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-313e,863668,823955,1,3,1,2,6,1,4,HOSS3456,POINT (13.730526 100.534518),#F59526,100.5345,13.7305,2,,มี,ปทุมวัน,เสาบนสะพานลอยคนข้าม
bma_streetlight.fid-122492c5_19f42063c6e_-313d,529567,529567,1,3,1,1,2,1,10,lamp-ID-7f47b8ab-eaba-4106-bcb7-ea51cbdd4c06,POINT (13.73758925017241 100.53462758380002),#ABABAB,100.5346,13.7376,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-313c,775264,775264,1,3,1,2,4,1,3,lamp-ID-08bd268b-4abe-4c3e-9ceb-9dcceeaafc2c,POINT (13.73554473 100.5387482),#9D5A9B,100.5387,13.7355,2,22.72,มี,ปทุมวัน,เสาปะติมากรรม
bma_streetlight.fid-122492c5_19f42063c6e_-313b,721408,721408,2,33,1,1,2,1,10,lamp-ID-00d0594b-24c0-4f09-bf2c-ee4086e0500a,POINT (13.732951676649256 100.5447290207549),#ABABAB,100.5447,13.733,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-313a,920394,778502,1,3,1,2,2,1,1,lamp-ID-55591711-2d8c-4c7d-8fd8-c433575b4567,POINT (13.74806904 100.51985),#E3525B,100.5199,13.7481,2,36.39,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3139,537094,537094,1,3,1,1,2,1,10,lamp-ID-5ffffd3c-a943-4b47-b5cb-f6b8e7083a79,POINT (13.731945688474108 100.5338270243492),#ABABAB,100.5338,13.7319,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3138,523515,523515,1,3,1,1,2,1,10,lamp-ID-004fff4d-34a2-48af-9ebb-2ad00a70e046,POINT (13.726784194111989 100.54328114682197),#ABABAB,100.5433,13.7268,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3137,775043,775043,1,3,1,2,2,1,3,lamp-ID-4bc869cc-0e70-458a-98f5-c258f7c71abf,POINT (13.731574260548292 100.5376045107687),#9D5A9B,100.5376,13.7316,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3136,911414,700849,1,3,1,1,2,1,2,lamp-ID-e624019e-e452-4a42-8595-88a503a6270a,POINT (13.749670123474584 100.52431008774488),#16A3D4,100.5243,13.7497,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3135,915597,403314,2,33,1,1,2,1,1,lamp-ID-6f4ed299-fd99-4493-b293-76c3272781c8,POINT (13.739988381668853 100.54376927536954),#E3525B,100.5438,13.74,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3134,698102,698102,2,33,1,1,2,1,10,lamp-ID-2bf505c4-e5f3-476e-b11b-1f57f23ed4ea,POINT (13.743589349155439 100.52472284256402),#ABABAB,100.5247,13.7436,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3133,692511,692511,2,33,1,1,2,1,10,lamp-ID-395f7a8f-b712-4c62-b886-b988c0c40f3d,POINT (13.742269934815468 100.52339657553563),#ABABAB,100.5234,13.7423,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3132,566564,566564,2,33,1,1,2,1,1,lamp-ID-abd85ba9-87a7-4115-b75c-1de216d09b99,POINT (13.726136646349882 100.55123385261369),#E3525B,100.5512,13.7261,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3131,471597,471597,2,33,1,1,2,1,10,lamp-ID-7cb392f0-ff59-498f-989f-0ce0624a5e47,POINT (13.731503443451986 100.54099115638446),#ABABAB,100.541,13.7315,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3130,721995,721995,2,33,1,1,2,1,10,lamp-ID-73ae2c9f-d4c7-4961-9cbc-7a22b58675a0,POINT (13.745136239326241 100.53603139448283),#ABABAB,100.536,13.7451,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-312f,396724,396724,2,33,1,1,2,1,10,lamp-ID-f4c72faa-b4cd-48cf-a59f-8ae1540ba1d2,POINT (13.732340882485937 100.54421786277251),#ABABAB,100.5442,13.7323,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-312e,418840,418840,2,33,1,1,2,1,10,lamp-ID-575680fb-e8c3-4e65-841c-a45cb68af556,POINT (13.74746896520609 100.52141575528903),#ABABAB,100.5214,13.7475,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-312d,576111,576111,2,33,1,1,2,1,1,lamp-ID-d62ab3f4-4ffc-4df2-850d-ddb2c10cd052,POINT (13.725991799460997 100.5521679200351),#E3525B,100.5522,13.726,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-312c,498474,498474,2,33,1,1,2,1,10,lamp-ID-2e1f78b8-53a2-4d4b-8255-66292279dd3c,POINT (13.749743739401248 100.52457328637848),#ABABAB,100.5246,13.7497,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-312b,862876,408522,2,33,1,2,1,1,3,lamp-ID-c39bce7f-bc35-46cf-9eb2-44fc16ceb5dc,POINT (13.730164 100.547841),#9D5A9B,100.5478,13.7302,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-312a,576161,576161,1,3,1,1,2,1,2,lamp-ID-fca29a47-78d1-4836-ae27-e4324230b179,POINT (13.741402973244268 100.522731456479),#16A3D4,100.5227,13.7414,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3129,775263,775263,1,3,1,2,4,1,3,lamp-ID-34b06bca-f8ac-4832-bad0-1204ff19321d,POINT (13.7431908 100.5401703),#9D5A9B,100.5402,13.7432,2,45.84,มี,ปทุมวัน,เสาปะติมากรรม
bma_streetlight.fid-122492c5_19f42063c6e_-3128,415976,415976,1,3,1,1,2,1,10,lamp-ID-49daadbf-61e6-4a6d-af91-53aabace5a38,POINT (13.739805684499833 100.5350946200848),#ABABAB,100.5351,13.7398,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3127,422239,422239,2,33,1,2,1,1,3,lamp-ID-40ee2a22-ec37-40b9-94ca-e1696a620b27,POINT (13.732455125300197 100.54933121360797),#9D5A9B,100.5493,13.7325,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3126,722071,722071,2,33,1,1,2,1,10,lamp-ID-713704dd-091e-4bfb-b680-68685c7312b8,POINT (13.729888157651363 100.53801367519823),#ABABAB,100.538,13.7299,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3125,860295,860295,2,33,1,2,1,1,3,20/2,POINT (13.73073 100.546178),#9D5A9B,100.5462,13.7307,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3124,496922,496922,2,33,1,1,2,1,10,lamp-ID-4f289eba-82dd-4c52-baf7-0a40ed71845b,POINT (13.727187903859221 100.54377037148727),#ABABAB,100.5438,13.7272,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3123,895284,773128,1,3,1,2,2,1,3,lamp-ID-fb0e06b7-8fbd-41b2-ae6d-1d7590550dd4,POINT (13.731757 100.531461),#9D5A9B,100.5315,13.7318,1,42,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3122,435642,435642,2,33,1,1,2,1,10,lamp-ID-6d3997ba-2e7c-44cf-97fa-580a578e7e2d,POINT (13.729416028719482 100.54197999476449),#ABABAB,100.542,13.7294,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3121,524210,524210,2,33,1,1,2,1,10,lamp-ID-9e619267-9f33-481d-80ec-c1215194b686,POINT (13.7255997545601 100.55038403157845),#ABABAB,100.5504,13.7256,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3120,906820,435075,2,33,1,2,3,1,3,lamp-ID-3a714c29-dfd3-4448-b501-ab6cb56894a7,POINT (13.739622845348627 100.5209815560818),#9D5A9B,100.521,13.7396,2,,มี,ปทุมวัน,เสาเหล็กกิ่งคู่
bma_streetlight.fid-122492c5_19f42063c6e_-311f,435648,435648,2,33,1,1,2,1,10,lamp-ID-cec5d7f6-8bfc-4113-9a05-40d5aca42862,POINT (13.730195371352163 100.54251200166868),#ABABAB,100.5425,13.7302,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-311e,903355,438313,2,33,1,2,1,1,3,lamp-ID-6cc7a724-a3b2-4aad-a083-0660c6ebeee5,POINT (13.737574 100.51762),#9D5A9B,100.5176,13.7376,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-311d,419187,419187,1,3,1,1,2,1,10,lamp-ID-ec884aa1-35cb-4803-8575-97e9dc048142,POINT (13.738229032106306 100.52957889657775),#ABABAB,100.5296,13.7382,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-311c,860124,421208,2,33,1,2,1,1,3,lamp-ID-d232ead0-a735-41bb-ab7d-4712eb3851af,POINT (13.73346 100.549927),#9D5A9B,100.5499,13.7335,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-311b,421062,421062,2,33,1,2,1,1,3,lamp-ID-afb9562c-c855-486f-9763-ab3778701aba,POINT (13.733270423010918 100.548561677166),#9D5A9B,100.5486,13.7333,2,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-311a,774979,774979,1,3,1,2,4,1,3,lamp-ID-dfff46bf-ae90-4d6c-868a-47468848090a,POINT (13.74421453 100.5400472),#9D5A9B,100.54,13.7442,2,19.97,มี,ปทุมวัน,เสาปะติมากรรม
bma_streetlight.fid-122492c5_19f42063c6e_-3119,860480,834390,1,3,1,2,1,1,3,BMA29,POINT (13.736283 100.54636),#9D5A9B,100.5464,13.7363,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3118,860491,576271,1,3,1,2,2,1,3,lamp-ID-f02a07c1-4fb5-41df-98ae-19f6d25e256a,POINT (13.735275 100.546129),#9D5A9B,100.5461,13.7353,1,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3117,841348,435545,1,3,1,1,2,1,3,lamp-ID-43d612a3-42a1-4364-bd60-b9ab5cf92005,POINT (13.726802 100.544582),#9D5A9B,100.5446,13.7268,1,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3116,863997,561271,2,33,1,2,1,1,3,lamp-ID-435895cd-91d6-481e-b75c-4167e230a74b,POINT (13.727097 100.551252),#9D5A9B,100.5513,13.7271,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3115,433356,433356,1,3,1,1,2,1,10,lamp-ID-2967dd72-1fa4-447b-a2cb-efb818f52d7a,POINT (13.740244532250085 100.52988469759839),#ABABAB,100.5299,13.7402,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3114,853215,567048,1,3,1,1,2,1,3,lamp-ID-0a7830df-1313-434c-a7de-d52f3aabc5cb,POINT (13.740543 100.520534),#9D5A9B,100.5205,13.7405,1,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3113,772322,772322,1,3,1,2,3,1,3,lamp-ID-8e886b93-8c65-4dbf-be03-96bca7402ad1,POINT (13.72593286 100.5452627),#9D5A9B,100.5453,13.7259,2,49.17,มี,ปทุมวัน,เสาเหล็กกิ่งคู่
bma_streetlight.fid-122492c5_19f42063c6e_-3112,525826,525826,1,3,1,1,2,1,10,lamp-ID-b9b8d4a5-be5e-4c2e-ba0c-9dc34c832a06,POINT (13.74757063546589 100.5237370455187),#ABABAB,100.5237,13.7476,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3111,846250,554222,1,3,1,2,1,1,3,lamp-ID-195de17b-ab17-4d8b-8543-3ff322c649f6,POINT (13.73356776 100.5273441),#9D5A9B,100.5273,13.7336,2,35.14,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3110,912698,426114,1,3,1,2,2,1,3,lamp-ID-cce98b5c-b56c-4c7b-b4a2-5fadd9751bfa,POINT (13.734274 100.541294),#9D5A9B,100.5413,13.7343,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-310f,863520,559464,2,33,1,2,1,1,3,lamp-ID-156ca6c5-2187-420c-a1dc-734fa14153e6,POINT (13.727817 100.551419),#9D5A9B,100.5514,13.7278,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-310e,471228,471228,1,3,1,1,2,1,10,lamp-ID-5875d4d4-b712-4068-8759-df29b44c28da,POINT (13.734348281292416 100.53414301183197),#ABABAB,100.5341,13.7343,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-310d,470340,470340,2,33,1,1,2,1,10,lamp-ID-e077b7b4-b10b-4945-a8d5-9f4b0687d973,POINT (13.732651689100047 100.54456606622452),#ABABAB,100.5446,13.7327,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-310c,773936,773936,1,3,1,2,2,1,3,lamp-ID-1a4abb25-f107-43bc-85dd-990ef4522af5,POINT (13.73237928 100.5295476),#9D5A9B,100.5295,13.7324,2,28.54,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-310b,436676,436676,2,33,1,1,2,1,1,lamp-ID-68eb6d53-e457-477e-abc6-8c55e0fc3514,POINT (13.73885717948274 100.539575184683),#E3525B,100.5396,13.7389,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-310a,860450,569053,1,3,1,2,2,1,3,lamp-ID-72dea386-374f-4e2d-93ad-ab1d87ed37cc,POINT (13.738603 100.546719),#9D5A9B,100.5467,13.7386,1,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3109,860589,828794,1,3,1,2,1,1,3,WITAYU789,POINT (13.732291 100.545734),#9D5A9B,100.5457,13.7323,1,,มี,ปทุมวัน,เสา คสล. กิ่งเดี่ยวขาจับ
bma_streetlight.fid-122492c5_19f42063c6e_-3108,537077,537077,1,3,1,1,2,1,10,lamp-ID-0114168f-f104-4e78-b62b-d6c616b35df6,POINT (13.732653120666487 100.5339292394403),#ABABAB,100.5339,13.7327,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3107,722035,722035,2,33,1,1,2,1,10,lamp-ID-2c0f0b87-6c64-4f87-b991-4b2108ab4ecb,POINT (13.729680449708841 100.53798227054038),#ABABAB,100.538,13.7297,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3106,827844,770816,1,3,1,2,4,1,3,lamp-ID-79be4dd2-33a1-416a-a12d-6225e9071fe3,POINT (13.743777367376733 100.54386283311032),#9D5A9B,100.5439,13.7438,2,,มี,ปทุมวัน,เสาปะติมากรรม
bma_streetlight.fid-122492c5_19f42063c6e_-3105,780033,780033,1,3,1,2,2,1,5,lamp-ID-9c1b489a-ec80-457e-b7df-fce64f9ef942,POINT (13.731112168959378 100.5335184931414),#FFE33F,100.5335,13.7311,2,,มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3104,426268,426268,1,3,1,1,2,1,10,lamp-ID-58f8abe1-e814-4ef3-a328-b1c1aa15d2d9,POINT (13.731056816429069 100.53366983570315),#ABABAB,100.5337,13.7311,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3103,922601,535173,2,33,1,1,2,1,1,lamp-ID-7fdab6d1-b199-4bfd-90cb-3d81963527dd,POINT (13.732726179236206 100.55074590678174),#E3525B,100.5507,13.7327,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
bma_streetlight.fid-122492c5_19f42063c6e_-3102,394884,394884,2,33,1,1,2,1,10,lamp-ID-99da127e-7548-42a1-89df-7c95306af04c,POINT (13.731552152603259 100.54241889299257),#ABABAB,100.5424,13.7316,2,,ไม่มี,ปทุมวัน,เสาเหล็กกิ่งเดี่ยว
